,Unnamed: 0,img,difficulty_score,split,root_output_dir,img_file,meta_file,xml_file,xml_path,labels,stimulus,set_size,has_label,target_condition
2536,2536,2008_005127,3.200702,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005127.jpg,none,Annotations/2008_005127.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005127.xml,[6],VSD,1,False,absent
2537,2537,2008_005132,3.0466290000000003,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005132.jpg,none,Annotations/2008_005132.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005132.xml,"[3, 3, 3, 3, 3, 3, 2, 2, 2, 2]",VSD,10,False,absent
2538,2538,2008_005133,2.836852,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005133.jpg,none,Annotations/2008_005133.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005133.xml,[14],VSD,1,False,absent
2539,2539,2008_005134,2.791062,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005134.jpg,none,Annotations/2008_005134.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005134.xml,[7],VSD,1,False,absent
2540,2540,2008_005136,3.911558,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005136.jpg,none,Annotations/2008_005136.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005136.xml,[8],VSD,1,False,absent
2541,2541,2008_005137,2.97053,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005137.jpg,none,Annotations/2008_005137.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005137.xml,[11],VSD,1,True,present
2542,2542,2008_005139,3.5665190000000004,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005139.jpg,none,Annotations/2008_005139.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005139.xml,"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 5, 13, 13, 13, 13, 14, 14, 13, 14, 14, 14, 14]",VSD,30,False,absent
2543,2543,2008_005140,2.97,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005140.jpg,none,Annotations/2008_005140.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005140.xml,[4],VSD,1,False,absent
2544,2544,2008_005146,4.100551,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005146.jpg,none,Annotations/2008_005146.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005146.xml,"[15, 14, 14, 8, 8, 4, 14]",VSD,7,False,absent
2545,2545,2008_005147,3.11,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005147.jpg,none,Annotations/2008_005147.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005147.xml,"[1, 1]",VSD,2,False,absent
2546,2546,2008_005150,3.44,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005150.jpg,none,Annotations/2008_005150.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005150.xml,"[10, 8, 8, 14, 14, 14, 14, 14, 14]",VSD,9,False,absent
2547,2547,2008_005151,3.08,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005151.jpg,none,Annotations/2008_005151.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005151.xml,"[14, 14]",VSD,2,False,absent
2548,2548,2008_005156,3.34152,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005156.jpg,none,Annotations/2008_005156.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005156.xml,"[3, 14, 14, 14, 14, 14]",VSD,6,False,absent
2549,2549,2008_005158,4.8861300000000005,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005158.jpg,none,Annotations/2008_005158.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005158.xml,[6],VSD,1,False,absent
2550,2550,2008_005159,3.23,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005159.jpg,none,Annotations/2008_005159.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005159.xml,"[6, 6, 6, 6, 6, 6, 6, 6]",VSD,8,False,absent
2551,2551,2008_005160,2.948946,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005160.jpg,none,Annotations/2008_005160.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005160.xml,[11],VSD,1,True,present
2552,2552,2008_005166,3.741005,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005166.jpg,none,Annotations/2008_005166.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005166.xml,"[12, 12, 6]",VSD,3,False,absent
2553,2553,2008_005167,3.13,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005167.jpg,none,Annotations/2008_005167.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005167.xml,"[11, 8]",VSD,2,True,present
2554,2554,2008_005168,3.537402,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005168.jpg,none,Annotations/2008_005168.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005168.xml,"[5, 12, 14, 14]",VSD,4,False,absent
2555,2555,2008_005171,3.25,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005171.jpg,none,Annotations/2008_005171.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005171.xml,"[6, 14, 6, 6]",VSD,4,False,absent
2556,2556,2008_005172,3.11,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005172.jpg,none,Annotations/2008_005172.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005172.xml,"[13, 14]",VSD,2,False,absent
2557,2557,2008_005174,3.08,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005174.jpg,none,Annotations/2008_005174.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005174.xml,"[11, 14]",VSD,2,True,present
2558,2558,2008_005175,4.742099,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005175.jpg,none,Annotations/2008_005175.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005175.xml,[1],VSD,1,False,absent
2559,2559,2008_005178,3.5,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005178.jpg,none,Annotations/2008_005178.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005178.xml,"[11, 11, 11, 14]",VSD,4,True,present
2560,2560,2008_005181,3.174712,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005181.jpg,none,Annotations/2008_005181.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005181.xml,"[7, 11]",VSD,2,True,present
2561,2561,2008_005182,3.410381,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005182.jpg,none,Annotations/2008_005182.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005182.xml,"[2, 4, 14, 14]",VSD,4,False,absent
2562,2562,2008_005183,6.446616000000001,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005183.jpg,none,Annotations/2008_005183.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005183.xml,[19],VSD,1,False,absent
2563,2563,2008_005185,3.82,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005185.jpg,none,Annotations/2008_005185.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005185.xml,[18],VSD,1,False,absent
2564,2564,2008_005186,2.803064,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005186.jpg,none,Annotations/2008_005186.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005186.xml,[2],VSD,1,False,absent
2565,2565,2008_005190,2.931682,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005190.jpg,none,Annotations/2008_005190.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005190.xml,"[1, 14, 1]",VSD,3,False,absent
2566,2566,2008_005191,3.4112150000000003,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005191.jpg,none,Annotations/2008_005191.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005191.xml,"[19, 8]",VSD,2,False,absent
2567,2567,2008_005193,2.893774,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005193.jpg,none,Annotations/2008_005193.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005193.xml,[7],VSD,1,False,absent
2568,2568,2008_005194,2.82758,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005194.jpg,none,Annotations/2008_005194.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005194.xml,[11],VSD,1,True,present
2569,2569,2008_005196,3.4,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005196.jpg,none,Annotations/2008_005196.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005196.xml,[5],VSD,1,False,absent
2570,2570,2008_005197,3.25,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005197.jpg,none,Annotations/2008_005197.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005197.xml,"[11, 11, 14, 14, 14, 14, 14, 14, 14, 14]",VSD,10,True,present
2571,2571,2008_005201,3.768549,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005201.jpg,none,Annotations/2008_005201.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005201.xml,"[1, 1, 1, 14, 6, 6, 4, 4, 4, 4]",VSD,10,False,absent
2572,2572,2008_005204,2.99,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005204.jpg,none,Annotations/2008_005204.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005204.xml,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",VSD,19,False,absent
2573,2573,2008_005205,3.354435,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005205.jpg,none,Annotations/2008_005205.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005205.xml,"[8, 8, 8]",VSD,3,False,absent
2574,2574,2008_005208,2.828599,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005208.jpg,none,Annotations/2008_005208.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005208.xml,[2],VSD,1,False,absent
2575,2575,2008_005209,2.910664,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005209.jpg,none,Annotations/2008_005209.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005209.xml,"[2, 2]",VSD,2,False,absent
2576,2576,2008_005213,3.040738,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005213.jpg,none,Annotations/2008_005213.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005213.xml,"[13, 13, 13, 13, 14, 14, 14, 14]",VSD,8,False,absent
2577,2577,2008_005214,3.099854,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005214.jpg,none,Annotations/2008_005214.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005214.xml,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",VSD,10,False,absent
2578,2578,2008_005215,3.1416310000000003,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005215.jpg,none,Annotations/2008_005215.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005215.xml,"[12, 14, 14]",VSD,3,False,absent
2579,2579,2008_005216,2.959955,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005216.jpg,none,Annotations/2008_005216.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005216.xml,[6],VSD,1,False,absent
2580,2580,2008_005217,2.971413,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005217.jpg,none,Annotations/2008_005217.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005217.xml,"[15, 15]",VSD,2,False,absent
2581,2581,2008_005218,3.252936,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005218.jpg,none,Annotations/2008_005218.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005218.xml,"[6, 6, 14, 14]",VSD,4,False,absent
2582,2582,2008_005220,3.969034,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005220.jpg,none,Annotations/2008_005220.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005220.xml,"[6, 6]",VSD,2,False,absent
2583,2583,2008_005221,2.986272,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005221.jpg,none,Annotations/2008_005221.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005221.xml,[11],VSD,1,True,present
2584,2584,2008_005231,3.680656,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005231.jpg,none,Annotations/2008_005231.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005231.xml,"[19, 14]",VSD,2,False,absent
2585,2585,2008_005233,2.898311,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005233.jpg,none,Annotations/2008_005233.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005233.xml,[2],VSD,1,False,absent
2586,2586,2008_005234,3.164289,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005234.jpg,none,Annotations/2008_005234.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005234.xml,"[6, 6]",VSD,2,False,absent
2587,2587,2008_005235,3.47,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005235.jpg,none,Annotations/2008_005235.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005235.xml,[7],VSD,1,False,absent
2588,2588,2008_005236,3.551103,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005236.jpg,none,Annotations/2008_005236.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005236.xml,"[17, 14, 14, 4, 4]",VSD,5,False,absent
2589,2589,2008_005240,3.078132,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005240.jpg,none,Annotations/2008_005240.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005240.xml,[11],VSD,1,True,present
2590,2590,2008_005242,3.02,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005242.jpg,none,Annotations/2008_005242.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005242.xml,"[15, 15]",VSD,2,False,absent
2591,2591,2008_005243,3.103231,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005243.jpg,none,Annotations/2008_005243.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005243.xml,"[13, 14]",VSD,2,False,absent
2592,2592,2008_005244,3.2853230000000004,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005244.jpg,none,Annotations/2008_005244.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005244.xml,[3],VSD,1,False,absent
2593,2593,2008_005245,3.271901,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005245.jpg,none,Annotations/2008_005245.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005245.xml,"[13, 13, 13, 6, 6]",VSD,5,False,absent
2594,2594,2008_005247,3.092597,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005247.jpg,none,Annotations/2008_005247.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005247.xml,"[7, 7, 17]",VSD,3,False,absent
2595,2595,2008_005248,4.297054,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005248.jpg,none,Annotations/2008_005248.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005248.xml,"[8, 8, 4, 15, 15]",VSD,5,False,absent
2596,2596,2008_005250,3.15,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005250.jpg,none,Annotations/2008_005250.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005250.xml,[0],VSD,1,False,absent
2597,2597,2008_005251,2.96,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005251.jpg,none,Annotations/2008_005251.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005251.xml,[14],VSD,1,False,absent
2598,2598,2008_005252,2.93,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005252.jpg,none,Annotations/2008_005252.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005252.xml,[7],VSD,1,False,absent
2599,2599,2008_005253,3.45249,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005253.jpg,none,Annotations/2008_005253.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005253.xml,"[0, 14]",VSD,2,False,absent
2600,2600,2008_005254,2.700667,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005254.jpg,none,Annotations/2008_005254.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005254.xml,[19],VSD,1,False,absent
2601,2601,2008_005255,3.47,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005255.jpg,none,Annotations/2008_005255.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005255.xml,"[19, 6, 14, 14, 14]",VSD,5,False,absent
2602,2602,2008_005257,3.29,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005257.jpg,none,Annotations/2008_005257.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005257.xml,"[4, 8, 8, 8, 8, 8, 8, 19, 10]",VSD,9,False,absent
2603,2603,2008_005260,3.05,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005260.jpg,none,Annotations/2008_005260.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005260.xml,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",VSD,13,False,absent
2604,2604,2008_005261,3.263974,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005261.jpg,none,Annotations/2008_005261.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005261.xml,"[3, 3, 3]",VSD,3,False,absent
2605,2605,2008_005266,3.490013,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005266.jpg,none,Annotations/2008_005266.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005266.xml,[5],VSD,1,False,absent
2606,2606,2008_005269,3.18,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005269.jpg,none,Annotations/2008_005269.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005269.xml,"[18, 18, 18, 18]",VSD,4,False,absent
2607,2607,2008_005270,3.11,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005270.jpg,none,Annotations/2008_005270.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005270.xml,[7],VSD,1,False,absent
2608,2608,2008_005271,3.667861,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005271.jpg,none,Annotations/2008_005271.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005271.xml,"[8, 14, 14, 14, 14, 14]",VSD,6,False,absent
2609,2609,2008_005272,2.98,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005272.jpg,none,Annotations/2008_005272.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005272.xml,[11],VSD,1,True,present
2610,2610,2008_005276,3.913772,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005276.jpg,none,Annotations/2008_005276.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005276.xml,"[1, 14]",VSD,2,False,absent
2611,2611,2008_005277,3.537264,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005277.jpg,none,Annotations/2008_005277.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005277.xml,"[5, 14, 14, 14, 14, 14, 14, 6]",VSD,8,False,absent
2612,2612,2008_005279,2.9,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005279.jpg,none,Annotations/2008_005279.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005279.xml,[2],VSD,1,False,absent
2613,2613,2008_005281,2.911053,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005281.jpg,none,Annotations/2008_005281.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005281.xml,[7],VSD,1,False,absent
2614,2614,2008_005282,3.31,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005282.jpg,none,Annotations/2008_005282.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005282.xml,"[18, 18]",VSD,2,False,absent
2615,2615,2008_005283,3.27,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005283.jpg,none,Annotations/2008_005283.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005283.xml,[6],VSD,1,False,absent
2616,2616,2008_005288,2.73,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005288.jpg,none,Annotations/2008_005288.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005288.xml,[7],VSD,1,False,absent
2617,2617,2008_005294,3.046465,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005294.jpg,none,Annotations/2008_005294.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005294.xml,"[14, 6, 6]",VSD,3,False,absent
2618,2618,2008_005295,3.26,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_005295.jpg,none,Annotations/2008_005295.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_005295.xml,"[4, 14]",VSD,2,False,absent
